page_id,page_length,page_namespace,page_title
10381,197,0,'Чилиял'
10382,31,14,'Чили'
10384,182,14,'Википедия:Жакъа_тІаса_бищараб_макъала'
10385,113,14,'Википедия:Жакъа_тІасарищарал_сияхІал'
10386,771,15,'Википедия:Жакъа_тІасарищарал_сияхІал'
10387,74,0,'Проект:WAM'
10388,1165,0,'Википедия:Жакъа_тІаса_бищараб_макъала'
10389,29,2,'Ks-M9'
10390,1877,0,'Доналд_Трамп'
10391,59,0,'Дональд_Трамп'
10392,219,1,'МагӀарулазул_кицаби_ва_абиял'
10394,140,3,'Xaosflux'
10395,64960,14,'Страницы
10396,118,14,'Рахчарал_категориял'
10397,0,2,'Udi-Mulla'
10398,333,10,'МухІкан_гьабе'
10399,1072,10,'Ицц_гьечІо'
10400,275,10,'Ицц_гьечІо_(тайпаялда_рекъон_тартиб_гьаби)'
10401,1154,10,'Тартиб_гьаби:_пачалихъазда_рекъон'
10402,3951,10,'Тартиб_гьаби:_тайпабазда_рекъон'
10403,84,0,'ХӀусенил_МухӀаммад_Афанди'
10404,159,10,'SYR'
10405,318,10,'Syria-stub'
10406,4792,0,'Омавиязул_мажгит'
10407,1653,0,'МугӀрузул_габурлъи'
10408,876,0,'МугӀрузул_рахас'
10409,276,0,'Майкл_Джексон'
10410,15408,0,'Сочиялда_аскІоб_Ту-154_катастрофа'
10411,1657,10,'Авиациялъул_лъугьа-бахъинал_2016'
10412,5322,0,'Басил_Асадил_цІаралда_бугеб_халкъаздагьоркьосеб_аэропорт'
10413,2448,10,'Сириялъул_аэропортал'
10414,530,0,'Россиялъул_Федерациялъул_цІуниялъул_министерлъи'
10415,109,2,'К1к1уяда'
10416,5143,0,'Селена_Гомес'
10417,1460,3,'Khiste'
10418,4934,10,'Кинематографист'
10419,3791,10,'Кинематографист/doc'
10420,84,10,'Commonslink2'
10421,95,10,'Карточка/имя'
10422,515,10,'IMDb_хал-кІач'
10424,1071,2,'Khiste'
10425,9,3,'GustavoMaciel'
10426,1060,3,'К1к1уяда'
10427,69,0,'Википедия:Бихьизаби'
10428,1840,4,'Хехаб_байбихьиялъе_баян'
10429,3174,4,'Макъалабазул_устар'
10430,926,10,'Article_wizard'
10431,1002,10,'Article_wizard/box'
10432,873,10,'Quote_box2'
10433,281,10,'Article_wizard/button_wizard'
10434,281,10,'Article_wizard/button2'
10435,3294,0,'Википедия:Макъалабазул_устар/Предмет'
10436,14101,4,'Мажлис'
10437,4592,10,'Мажлисалъул_бутІа'
10438,4318,10,'Бухьен'
10439,755,10,'Тема_жубазе'
10440,131,10,'Ok'
10441,738,10,'ЗСА'
10442,828,10,'ЗСА/row'
10443,118,0,'Википедия:Администраторасул_статус_щвеялъе_лъазаби_кьезе'
10444,139,1,'Википедия:Администраторасул_статус_щвеялъе_лъазаби_кьезе'
10445,1059,10,'ЗСА/list'
10446,2460,10,'ЗСА/format_row'
10447,3248,4,'Администраторасул_статусалъе_гІарзаби/Аль-Гимравий'
10448,391,10,'ЗСА/color'
10449,922,10,'ЗСА/format_mini'
10450,737,10,'ЗСА/mini'
10451,2257,10,'ЗСА/Архив'
10452,389,10,'16'
10453,116,10,'ГІоло'
10454,59,10,'Oppose'
10455,125,10,'Рахъ_ккола'
10456,431,10,'Гьаракь_кьечІо'
10457,760,10,'Рищиязул_хІасил'
10458,4575,10,'Администратор_вищиялъул_хІасил'
10459,2069,10,'Цо_бакІалда_хъирщи'
10460,379,4,'Мажлис/ЦІиял_харбал'
10461,760,10,'Шапка'
10462,1274,10,'Box'
10463,117996,3,'Аль-Гимравий/Архив'
10464,0,0,'Декъашхочун_дийцаре:Илья_Драконов'
10465,1763,10,'Администраторал'
10466,197,2,'Эльдар_Аварец'
10467,1574,3,'Эльдар_Аварец'
10468,4476,4,'Администраторасул_статусалъе_гІарзаби/Шаблон'
10469,498,10,'Шсп'
10470,55,10,'Подст'
10471,63,8,'Pagetitle-view-mainpage'
10472,25,8,'Pagetitle'
10473,18,8,'Vector-namespace-project'
10474,18,8,'Nstab-project'
10475,18,8,'Nstab-wp'
10476,62,0,'Википедия:Вакиллъи'
10477,64,0,'Википедия:Глоссарий'
10478,81,0,'Википедия:Википедиязул_сияхІ'
10479,69,0,'Википедия:Къойил_сурат'
10480,141,0,'Википедия:Википедиялъул_жаниб_бугеб_жо/Аслиял_темебазул_сияхI'
10481,118,0,'Википедия:Администраторасул_статусалъе_гІарзаби'
10482,139,1,'Википедия:Администраторасул_статусалъе_гІарзаби'
10483,90,0,'Википедия:Хехаб_байбихьиялъе_баян'
10484,58,0,'Википедия:Мажлис'
10485,94,0,'Википедия:ЛъикІ_щварал_Википедиялде'
10486,62,0,'Википедия:Байбихьи'
10487,142,0,'Википедия:Администраторасул_статусалъе_гІарзаби/Аль-Гимравий'
10488,82,0,'Википедия:Мажлис/ЦІиял_харбал'
10489,59,10,'/Шапка'
10490,117,8,'Loginsuccesstitle'
10491,18,8,'Sitetitle'
10492,1985,8,'Gadget-addThisMain.js'
10493,3175,8,'Newpages.js'
10494,81,0,'Википедия:Макъалабазул_устар'
10495,7777,828,'Sidebar'
10496,69,8,'Browse-url'
10497,9789,8,'Gadget-weftaxon.js'
10498,62,8,'Featured-url'
10499,45,8,'Index-url'
10500,20,8,'Participation'
10501,23,8,'Newpages-url'
10502,83,8,'Bug_in_article-url'
10503,27,8,'Bug_in_article'
10504,27,8,'Forum-url'
10505,12,8,'Forum'
10506,26,8,'Index'
10507,43,8,'Featured'
10508,50,8,'Tooltip-n-browse'
10509,35,8,'Browse'
10510,2714,4,'ГъалатІазул_хІакъалъулъ_лъазабизе'
10511,110,0,'Википедия:ГъалатІазул_хІакъалъулъ_лъазабизе'
10514,146,4,'«Жамагаталъул_портал»'
10515,141,8,'Gadget-iwrussia'
10517,22,8,'Wikibase-otherprojects-species'
10518,12,8,'Centralnotice-languages'
10519,12,8,'Visualeditor-languages-tool'
10520,12,8,'Mobile-frontend-languages-header'
10521,25,8,'Translate-edit-in-other-languages'
10522,25,8,'Translate-sidebar-alltrans'
10523,25,8,'Tux-editor-in-other-languages'
10524,25,8,'Wikibase-entitytermsview-entitytermsforlanguagelistview-toggler'
10525,25,8,'ElectronPdfService-sidebar-portlet-heading'
10526,25,8,'Coll-print_export'
10527,20,8,'Interlanguage-link-commons'
10528,20,8,'Wikibase-otherprojects-commons'
10529,20,8,'Pagetriage-tags-cat-common-label'
10530,20,8,'Wikibase-sitelinks-sitename-commonswiki'
10531,20,8,'Project-localized-name-commonswiki'
10532,12,8,'Tux-sst-facet-language'
10533,12,8,'Translationnotifications-languages'
10534,12,8,'Visualeditor-dialog-meta-languages-label'
10535,12,8,'Visualeditor-dialog-meta-languages-section'
10536,12,8,'Uls-plang-title-languages'
10537,12,8,'Timeless-languages'
10538,12,8,'Prefs-languages'
10539,40,8,'Opensearch-desc'
10540,4322,0,'Силиго'
10542,54,8,'Tog-underline'
10543,37,8,'Wikibase-editlinks'
10544,20,8,'Whatlinkshere-links'
10546,214,8,'Gadget-UTCLiveClock'
10547,47,8,'Invert'
10548,22,8,'Translate-manage-submit'
10549,22,8,'Renameusersubmit'
10559,965,8,'Gadget-mobile-sidebar.js'
10561,18,8,'Searchprofile-advanced'
10565,189,8,'Bw-desc-translatewiki-messages'
10566,173,0,'Mobile-frontend-footer-sitename'
10570,18,8,'Bw-portal-wikipedia'
10571,44,0,'Wiki:Movelogpage'
10578,13,8,'Abusefilter-revert-reasonfield'
10579,13,8,'Checkuser-reason'
10581,13,8,'Closewikis-page-reopen-reason'
10583,25,8,'Greystuff-talkpage'
10587,25,8,'Centralnotice-talk-link'
10593,16,8,'Mainpage-nstab'
10595,29,8,'Mainpage'
10596,29,8,'Mainpage-description'
10602,7937,0,'Берцинлъи'
10603,1577,0,'Сурукълъи'
10604,63,10,'ХIужаби'
10607,23,8,'Newpage'
10623,639,0,'1438_гьижрияб'
10624,29,0,'ГьатIан'
10625,303,0,'ГьатIан_(магІнаби)'
10626,713,0,'Википедия:Администраторасул_статусалъе_гІарзаби/Архив/2017'
10627,54,2,'АбуУбайда'
10628,9,2,'Аль-Аваристани'
10629,9,2,'Амина_Д.'
10630,9,2,'МаГоМеДоВа_ПаТиМаТ_МаГоМеДоВнА'
10631,9,2,'Магомед~avwiki'
10632,1070,3,'Аль-Аваристани'
10633,1065,3,'Амина_Д.'
10634,1068,3,'МаГоМеДоВа_ПаТиМаТ_МаГоМеДоВнА'
10635,1056,3,'Маркъо'
10636,1056,3,'Хабіб'
10637,4596,4,'Алипбаялъул_игІлан'
10638,66,2,'Historical_club'
10639,98,4,'ГӀахьалчагӀазул_цӀарал'
10640,708,4,'Администраторасул_статусалъе_гІарзаби/Архив/2017'
10641,629,4,'Байбихьи/Header'
10642,79,10,'Википедия:Байбихьи/TabsTop'
10643,804,4,'Байбихьи/Tab1'
10644,783,4,'Байбихьи/Tab2'
10645,721,4,'Байбихьи/Tab3'
10646,583,4,'Байбихьи/TabsBottom'
10647,116,10,'/БетІер'
10648,104,4,'Кумек'
10649,24,8,'Sandboxlink-subpage-name'
10650,31,8,'Tooltip-pt-sandbox'
10651,24,8,'Sandboxlink-portlet-label'
10652,286,8,'Gadget-hideSandboxLinkFromPersonalToolbar'
10653,6798,8,'Gadget-wikilinker.js'
10654,109,8,'ToolbarNone.js'
10655,6709,828,'Transclude'
10656,1240,10,'Чиналъул'
10657,183,10,'Lang-zh2'
10659,55753,828,'Statistical/RUS-034'
10660,4448,0,'Кочубей'
10661,177,0,'2021_сон'
10662,177,0,'2022_сон'
10663,177,0,'2023_сон'
10664,177,0,'2024_сон'
10665,177,0,'2025_сон'
10666,177,0,'2026_сон'
10667,177,0,'2027_сон'
10668,177,0,'2028_сон'
10669,177,0,'2029_сон'
10670,177,0,'2030_сон'
10671,50868,4,'Майдан'
10672,191,2,'Morphypnos/common.js'
10673,186,2,'Allan_Aguilar/common.js'
10674,27,2,'ⓝⓘⓙⓦⓜ'
10675,91,0,'Вальпараисо'
10676,119,0,'Сантьяго'
10677,240,0,'Галисий_мацІ'
10678,0,14,'Страницы_с_картами'
10679,245,2,'Birdie'
10680,6682,0,'Шипраге'
10681,0,1,'Генуб'
10682,587,10,'User_en-5'
10683,56,14,'User_en-5'
10684,591,10,'User_fr-5'
10685,56,14,'User_fr-5'
10686,591,10,'User_fr-4'
10687,56,14,'User_fr-4'
10688,22,0,'ЦӀцӀ'
10689,61,10,'Potd/2017-05-4'
10690,72,10,'Potd/2017-05-5'
10691,53,10,'Potd/2017-05-6'
10692,25,10,'Potd/2017-05-7'
10693,47,10,'Potd/2017-05-8'
10694,5823,0,'Игра_престолов_(телесериал)'
10695,7752,10,'Телесериал'
10696,18660,10,'Телесериал/doc'
10697,497,10,'Проверка_IMDb'
10698,199,10,'Проверка_IMDb/doc'
10699,1844,10,'Проверка_IMDb/категория'
10700,99,10,'Карточка/название'
10701,666,10,'Карточка/название/doc'
10702,1711,10,'Изображение'
10703,2144,10,'Изображение/doc'
10704,994,10,'Используйте_песочницу'
10705,924,10,'Используйте_песочницу/doc'
10706,619,10,'Изображение/Нет_описания'
10707,770,10,'Изображение/Нет_источника'
10708,355,10,'Изображение/Нет_времени_создания'
10709,860,10,'Изображение/Нет_автора'
10710,994,10,'Изображение/doc/Защищённая_часть'
10711,170,10,'Без_уточнения'
10712,1498,10,'Без_уточнения/doc'
10713,1226,10,'OnLua'
10714,3003,10,'OnLua/doc'
10715,480,10,'OnLua/Строка'
10716,4938,10,'OnLua/sandbox'
10717,740,10,'Ombox'
10718,12776,10,'Ombox/doc'
10719,1971,10,'Ombox/core'
10720,841,10,'Ombox/core/doc'
10721,12378,10,'Шаблон'
10722,13880,10,'Шаблон/doc'
10723,123,10,'Replace'
10724,1402,10,'Replace/doc'
10725,43,10,'Potd/2017-05-9'
10726,44,10,'Potd/2017-05-10'
10727,52,10,'Potd/2017-05-11'
10728,64,10,'Potd/2017-05-12'
10729,60,10,'Potd/2017-05-13'
10730,30,10,'Potd/2017-05-14'
10731,1773,10,'Внимание'
10732,204,10,'Tpre'
10733,3601,10,'Tpre/doc'
10734,35,10,'Potd/2017-05-15'
10735,2773,10,'Tpre/formatting'
10736,201,10,'Optp'
10737,1914,10,'Optp/doc'
10738,195,10,'Optp/comment'
10739,377,10,'Optp/color'
10740,2023,10,'Optp/formatting'
10741,147,10,'Ifsubst'
10742,1738,10,'Ifsubst/doc'
10743,1560,828,'ParamValue2Value'
10744,3128,828,'ParamValue2Value/doc'
10745,2761,10,'Карточка2'
10746,675,2,'ToJack'
10748,9,3,'ToJack'
10749,3333,0,'Юрий_Гагарин'
10750,274,10,'Карточка2/гІодоб'
10751,1140,10,'Карточка2/строка'
10752,39,10,'Персона'
10753,16753,10,'Персона/doc'
10754,5856,10,'Флагификация/doc'
10755,82,10,'Флагификация/байрахъ'
10756,57,10,'Байрахъ'
10757,61,10,'Байрахъ/doc'
10758,197,10,'Tc'
10759,6879,10,'Tc/doc'
10760,10054,828,'Arguments'
10761,15848,828,'Arguments/doc'
10762,4525,10,'Module_rating'
10763,1852,10,'Module_rating/doc'
10764,1829,10,'Pre'
10765,4171,10,'Pre/doc'
10766,499,10,'Tago'
10767,710,10,'Tag'
10768,3244,10,'Tag/doc'
10769,81,10,'Пример'
10770,9836,10,'Пример/doc'
10771,62,10,'Байрахъ/icon'
10772,635,10,'Флагификация/icon'
10773,522,10,'Флагификация/icon_only'
10774,201,10,'Tlc'
10775,4470,10,'Tlc/doc'
10776,71,10,'Днш'
10777,919,10,'Другие_названия_шаблона'
10778,1811,10,'Другие_названия_шаблона/doc'
10779,71,10,'Шаблон:ДНШ'
10780,71,10,'Другое_название_шаблона'
10781,7507,828,'Example'
10782,301,828,'Example/doc'
10783,4357,828,'ExampleList'
10784,338,828,'ExampleList/doc'
10785,419,10,'Module_other'
10786,3725,10,'Module_other/doc'
10787,1579,828,'Parameter_names_example'
10788,163,828,'Parameter_names_example/doc'
10789,100,10,'Parameter_names_example'
10790,2928,10,'Parameter_names_example/doc'
10791,869,828,'Yesno'
10792,4430,828,'Yesno/doc'
10793,30,10,'Tcl'
10794,117,10,'Para'
10795,1606,10,'Para/doc'
10796,37,0,'Гагарин'
10797,1100,10,'Карточка/строка'
10798,141,10,'Str_rep'
10799,1729,10,'Str_rep/doc'
10800,1465,10,'Template_example_row'
10801,878,10,'Template_example_row/doc'
10802,100,10,'TemplatePAGENAME'
10803,72,10,'Карточка/цІар'
10804,264,10,'Карточка/внизу'
10805,84,10,'Карточка/Викигъамас'
10806,795,10,'Карточка/Викитека'
10807,1635,10,'Карточка/Викитека/doc'
10808,180,10,'Карточка/Викиданные'
10809,70,10,'После_символа'
10810,549,10,'ГІаламаталда_хадуб/doc'
10811,74,10,'ГІаламаталда_хадуб'
10812,68,10,'ГІаламаталда_цебе'
10813,709,10,'До_символа/doc'
10814,70,10,'Цин_цІар'
10815,1730,10,'Сначала_имя/doc'
10816,818,9,'Editpage.js'
10817,818,9,'Newpages.js'
10818,818,9,'ToolbarNone.js'
10819,149,10,'Wikidata/doc'
10820,5738,828,'Wikidata/config'
10821,3682,828,'Wikidata/item'
10822,1674,828,'Wikidata/Flags'
10823,3713,828,'Wikidata/Medals'
10824,692,828,'Wikidata/Medals/doc'
10825,3434,10,'Mwmw'
10826,1792,10,'Mwmw/doc'
10827,4307,828,'WikidataSelectors/doc'
10828,1114,828,'Wikidata/Interproject/doc'
10829,51,10,'МестоРождения'
10830,47,10,'МестоСмерти'
10831,51,10,'ГБ'
10832,47,10,'ХБ'
10833,37,10,'Народ'
10834,43,10,'Политик'
10835,56,10,'Вооружённый_конфликт'
10836,64,10,'История_страны'
10837,35,10,'Язык'
10838,68,10,'Карточка_флага'
10839,50,10,'Персона/Ислам'
10840,62,10,'Карточка_суры'
10841,43,10,'Учёный'
10842,54,10,'Военный_деятель'
10843,76,10,'Государственный_деятель'
10844,51,10,'Писатель'
10845,41,10,'Спортсмен'
10846,2516,10,'Tc/formatting'
10847,3999,10,'ГьавурабБакІ/doc'
10848,1036,10,'Str_find/doc'
10849,13880,10,'T/doc'
10850,2255,10,'Tlinks/doc'
10851,1191,10,'Wikidata/p569/doc'
10852,171,10,'WD_property'
10853,1876,10,'WD_property/doc'
10854,27207,828,'WD'
10855,17697,828,'WD/doc'
10856,1161,10,'Wikidata/p570/doc'
10857,27304,828,'Sources-utils'
10858,51,10,'Место_рождения'
10859,47,10,'Potd/2017-05-16'
10860,62,10,'Potd/2017-05-17'
10861,30,10,'Potd/2017-05-18'
10862,68,10,'Potd/2017-05-19'
10863,57,10,'Potd/2017-05-20'
10864,24,10,'Potd/2017-05-21'
10865,50,10,'Potd/2017-05-22'
10868,48,10,'Potd/2017-05-23'
10869,49,10,'Potd/2017-05-24'
10870,38,10,'Potd/2017-05-25'
10871,24,10,'Potd/2017-05-26'
10872,47,10,'Potd/2017-05-27'
10873,35,10,'Potd/2017-05-28'
10874,42,10,'Potd/2017-05-29'
10875,56,10,'Potd/2017-05-30'
10876,50,10,'Potd/2017-05-31'
10877,64,10,'Potd/2017-06-1'
10878,175,10,'Potd/2017-05'
10879,175,10,'Potd/2017-06'
10880,68,10,'Potd/2017-06-2'
10881,77,10,'Potd/2017-06-3'
10882,49,10,'Potd/2017-06-4'
10883,66,10,'Potd/2017-06-5'
10884,44,10,'Potd/2017-06-6'
10885,44,10,'Potd/2017-06-7'
10886,47,10,'Potd/2017-06-8'
10887,21,10,'Potd/2017-06-9'
10888,51,10,'Potd/2017-06-10'
10889,51,10,'Potd/2017-06-11'
